ID товара,Наименование,Цена,Город,Промо цена,Ссылка
3480270,Батончик SOJ фруктово-ореховый со вкусом манго миндаль-кешью-манго 40г,"102,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3480270/
3433305,Хлебцы Jr Korner мини хрустящие рисовые с яблочным соком 30г,"34,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433305/
3433298,Хлебцы DrKorner кукурузно-рисовые с прованскими травами без глютена 100г,"91,50 ₽",Санкт-Петербург и Ленинградская область,80 ₽,https://www.detmir.ru/product/index/id/3433298/
3286030,Орехи Семушка смесь орехов с клюквой 120г,"197,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286030/
3728590,Набор с игрушкой Bob Snail Ролл фруктовый 20г,"194,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3728590/
3480618,Ядра Nutvill арахиса сырые 500г,317 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3480618/
3277089,Снеки Зеленика сушеное фруктовое ассорти 20г,"186,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3277089/
3480268,Батончик SOJ фруктово-ореховый со вкусом вишни миндаль-кешью-вишня 40г,"102,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3480268/
3335271,Батончик ПП мюсли манго в йогуртовой глазури 30г,"39,90 ₽",Санкт-Петербург и Ленинградская область,"27,90 ₽",https://www.detmir.ru/product/index/id/3335271/
3286818,Батончик Take a Bite Интеллект орехово-фруктовый миндаль-яблоко-корица 45г,"113,30 ₽",Санкт-Петербург и Ленинградская область,"79,90 ₽",https://www.detmir.ru/product/index/id/3286818/
3433310,Чипсы DrKorner цельнозерновые кукурузно-рисовые с сыром 50г,"54,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433310/
3286057,Сухофрукт Семушка манго сушеный 80г,219 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286057/
3286840,Хлебцы Take a Bite хрустящие кукурузно-рисовые с морской солью 150г,"138,90 ₽",Санкт-Петербург и Ленинградская область,125 ₽,https://www.detmir.ru/product/index/id/3286840/
3430121,Батончик SIBERRYA Литра злаковый 35г,"43,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3430121/
3310318,Батончик Bombbar Кето со вкусом миндальной нуги и ванилью 40г,"94,90 ₽",Санкт-Петербург и Ленинградская область,80 ₽,https://www.detmir.ru/product/index/id/3310318/
3422273,Батончик ОлЛайт лимонный 30г,"44,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422273/
3430124,Батончик SIBERRYA Физкульт злаковый 35г,"43,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3430124/
3689547,Батончик-мюсли Леовит Мой лайк для иммунитета арония 25г,"16,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3689547/
3415082,Батончик Биокей с кокосом и цельными злаками 25г,"27,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3415082/
3480611,Ядра Nutvill фундука сырые 130г,281 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3480611/
3506028,Чипсы Сибуки морская капуста Стантарт 17г,"187,30 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3506028/
3289442,Хлебцы DiDi амарантовые без глютена 195г,"118,30 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3289442/
3277209,Батончик R.A.W.LIFE орехово-фруктовый малина-лайм 47г,"155,90 ₽",Санкт-Петербург и Ленинградская область,114 ₽,https://www.detmir.ru/product/index/id/3277209/
3277211,Батончик R.A.W.LIFE орехово-фруктовый грецкий орех-кэроб 47г,"155,90 ₽",Санкт-Петербург и Ленинградская область,114 ₽,https://www.detmir.ru/product/index/id/3277211/
3277208,Батончик R.A.W.LIFE орехово-фруктовый лесные ягоды 47г,"155,90 ₽",Санкт-Петербург и Ленинградская область,114 ₽,https://www.detmir.ru/product/index/id/3277208/
3277076,Снеки Зеленика сушеная клубника 20г,"174,90 ₽",Санкт-Петербург и Ленинградская область,"130,90 ₽",https://www.detmir.ru/product/index/id/3277076/
3430122,Батончик SIBERRYA Матан злаковый 35г,"43,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3430122/
3298576,Батончик Фруктовая Энергия Фрутилад чернослив 30г,"40,70 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3298576/
3296378,Снеки LittleAngel Rosy органические кукурузные 30г,"154,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3296378/
3480267,Батончик SOJ фруктово-ореховый со вкусом банана арахис-банан 40г,"102,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3480267/
3284507,Батончик Take a Slim Bite фруктово-ягодный кокос 30г,"67,90 ₽",Санкт-Петербург и Ленинградская область,"53,90 ₽",https://www.detmir.ru/product/index/id/3284507/
3286028,Орехи Семушка миндаль сушеный 120г,255 ₽,Санкт-Петербург и Ленинградская область,219 ₽,https://www.detmir.ru/product/index/id/3286028/
3689549,Батончик-мюсли Леовит Мой лайк для стройности яблоко с корицей 25г,"16,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3689549/
3422275,Батончик ОлЛайт инжирный 30г,"44,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422275/
3289440,Хлебцы DiDi амарантовые без глютена с луком 195г,"118,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3289440/
3433309,Чипсы DrKorner цельнозерновые кукурузно-рисовые с розмарином и оливковым маслом 50г,"48,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433309/
3286841,Хлебцы Take a Bite хрустящие рисово-гречневые 150г,"139,90 ₽",Санкт-Петербург и Ленинградская область,125 ₽,https://www.detmir.ru/product/index/id/3286841/
3689548,Батончик-мюсли Леовит Мой лайк для энергии кофе с шоколадом 25г,"16,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3689548/
3422199,Батончик Bionova №11 кэроб-орехи 35г,"77,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422199/
3433301,Хлебцы DrKorner кукурузно-рисовые карамельные без глютена 90г,"70,90 ₽",Санкт-Петербург и Ленинградская область,60 ₽,https://www.detmir.ru/product/index/id/3433301/
3444361,Батончик Диа-Веста Бон Здоровье от Природы с орехом 30г,"26,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3444361/
3422271,Батончик ОлЛайт клюквенный 30г,"44,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422271/
3286038,Орехи Семушка кедровые 40г,"178,90 ₽",Санкт-Петербург и Ленинградская область,"138,90 ₽",https://www.detmir.ru/product/index/id/3286038/
3286032,Орехи Семушка бразильские 120г,237 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286032/
3286824,Батончик Take a Bite Детокс орехово-фруктовый абрикос-миндаль 45г,"113,30 ₽",Санкт-Петербург и Ленинградская область,"79,90 ₽",https://www.detmir.ru/product/index/id/3286824/
3689546,Батончик-мюсли Леовит Мой лайк для тонуса апельсин 25г,"16,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3689546/
3464050,Чипсы Яблоков из сладких яблок 25г,"113,10 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3464050/
3286063,Батончик Pikki фруктово-ореховый кешью-миндаль-инжир 35г,"99,90 ₽",Санкт-Петербург и Ленинградская область,"79,90 ₽",https://www.detmir.ru/product/index/id/3286063/
3322342,Кокос Дары Памира мякоть 65% 200г,239 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3322342/
3422196,Батончик Bionova №7 инжир-орехи 35г,"77,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422196/
3433303,Хлебцы DrKorner рисовые из бурого риса с морской солью без глютена 100г,"94,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433303/
3417771,Батончик ENERGON Slim клюква и злаки 40г,"35,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3417771/
3526368,Финики R.A.W.LIFE Аджва 125г,399 ₽,Санкт-Петербург и Ленинградская область,319 ₽,https://www.detmir.ru/product/index/id/3526368/
3286060,Батончик Pikki фруктовый абрикос-яблоко 25г,"49,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286060/
3889785,Гематоген Народный детский 40г,"19,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3889785/
3286033,Семена Семушка тыквенные очищенные 40г,"68,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286033/
3480609,Ядра Nutvill миндаля сырые 130г,281 ₽,Санкт-Петербург и Ленинградская область,245 ₽,https://www.detmir.ru/product/index/id/3480609/
3286187,Батончик-мюсли Bombbar арахис 45г,"55,70 ₽",Санкт-Петербург и Ленинградская область,48 ₽,https://www.detmir.ru/product/index/id/3286187/
3286846,Слайс Take a Bite из зеленой гречки с чесноком и паприкой 100г,"179,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286846/
3310372,Снек Лакомства для здоровья лен-морская капуста 60г,"179,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3310372/
3289429,Батончик Умные сладости в белой глазури со сливочной начинкой 20г,"30,90 ₽",Санкт-Петербург и Ленинградская область,27 ₽,https://www.detmir.ru/product/index/id/3289429/
3710567,Батончик Капитан Сильвер кокосовый витаминный в белой глазури 50г,"29,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3710567/
3467346,Карамель медовая HoneyWay с шалфеем 30г,219 ₽,Санкт-Петербург и Ленинградская область,"189,90 ₽",https://www.detmir.ru/product/index/id/3467346/
3286029,Орехи Семушка грецкий-чилийский 80г,215 ₽,Санкт-Петербург и Ленинградская область,175 ₽,https://www.detmir.ru/product/index/id/3286029/
3335270,Батончик ПП мюсли дыня в йогуртовой глазури 30г,"39,90 ₽",Санкт-Петербург и Ленинградская область,"27,90 ₽",https://www.detmir.ru/product/index/id/3335270/
3284542,Снек Take a Bitey паффы мультизлаковые яблоко-брокколи 20г,"64,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3284542/
3433302,Хлебцы DrKorner кукурузно-рисовые с имбирём и лимоном без глютена 90г,"70,90 ₽",Санкт-Петербург и Ленинградская область,60 ₽,https://www.detmir.ru/product/index/id/3433302/
3506029,Чипсы Сибуки морская капуста Премиум 5г,"62,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3506029/
3444364,Батончик-мюсли Диа-Веста Vogue абрикос в глазури 37г,"26,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3444364/
3286058,Батончик Pikki фруктовый чернослив-яблоко 25г,"49,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286058/
3533601,Фрукты сушеные Gifruit яблоко 500г,629 ₽,Санкт-Петербург и Ленинградская область,547 ₽,https://www.detmir.ru/product/index/id/3533601/
3286025,Орехи Семушка фисташки очищенные 120г,425 ₽,Санкт-Петербург и Ленинградская область,377 ₽,https://www.detmir.ru/product/index/id/3286025/
3286186,Батончик-мюсли Bombbar клубника 45г,"55,70 ₽",Санкт-Петербург и Ленинградская область,48 ₽,https://www.detmir.ru/product/index/id/3286186/
3286040,Орехи Семушка грецкий 110г,219 ₽,Санкт-Петербург и Ленинградская область,"193,90 ₽",https://www.detmir.ru/product/index/id/3286040/
3286053,Лаваш Семушка фруктовый из кураги 80г,"102,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286053/
3422272,Батончик ОлЛайт абрикосовый 30г,"44,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422272/
3433313,Чипсы DrKorner цельнозерновые рисовые c горошком и чечевицей 50г,"49,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433313/
1919721,Батончики Sponge Bob амарантовые с начинкой крем-брюле глазированные 20г,"37,90 ₽",Санкт-Петербург и Ленинградская область,29 ₽,https://www.detmir.ru/product/index/id/1919721/
1919751,Подушечки Sponge Bob амарантовые со сливочной начинкой 220г,"178,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/1919751/
3467345,Карамель медовая HoneyWay с ментолом и эвкалиптом 30г,219 ₽,Санкт-Петербург и Ленинградская область,"189,90 ₽",https://www.detmir.ru/product/index/id/3467345/
3289439,Хлебцы DiDi амарантовые без глютена с гречей 195г,"118,90 ₽",Санкт-Петербург и Ленинградская область,95 ₽,https://www.detmir.ru/product/index/id/3289439/
3277210,Батончик R.A.W.LIFE орехово-фруктовый лайм-имбирь 47г,"155,90 ₽",Санкт-Петербург и Ленинградская область,114 ₽,https://www.detmir.ru/product/index/id/3277210/
3289441,Хлебцы DiDi амарантовые без глютена с ламинарией 195г,"118,90 ₽",Санкт-Петербург и Ленинградская область,"96,90 ₽",https://www.detmir.ru/product/index/id/3289441/
3480610,Ядра Nutvill кешью сырые 130г,315 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3480610/
3422274,Батончик ОлЛайт клубничный 30г,"44,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422274/
3286043,Орехи Семушка макадамия 150г,671 ₽,Санкт-Петербург и Ленинградская область,621 ₽,https://www.detmir.ru/product/index/id/3286043/
3467301,Карамель медовая HoneyWay горное разнотравье 30г,219 ₽,Санкт-Петербург и Ленинградская область,"189,90 ₽",https://www.detmir.ru/product/index/id/3467301/
3335272,Батончик ПП мюсли личи в йогуртовой глазури 30г,"39,90 ₽",Санкт-Петербург и Ленинградская область,"27,90 ₽",https://www.detmir.ru/product/index/id/3335272/
3444362,Батончик Диа-Веста Бон Здоровье от Природы шоколад 30г,"26,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3444362/
3276023,Снек Marc&Фиса Фрустики свекла-малина 15г с 1 года,"32,90 ₽",Санкт-Петербург и Ленинградская область,"15,90 ₽",https://www.detmir.ru/product/index/id/3276023/
1919611,Батончики Умные сладости с кокосовой начинкой в глазури 110г,"156,90 ₽",Санкт-Петербург и Ленинградская область,130 ₽,https://www.detmir.ru/product/index/id/1919611/
3277070,Снеки Зеленика сушеный батат 50г,"172,90 ₽",Санкт-Петербург и Ленинградская область,"119,90 ₽",https://www.detmir.ru/product/index/id/3277070/
3296383,Снеки LittleAngel Angelina органические кукурузные с яблоком и клубникой 30г,203 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3296383/
3433304,Хлебцы Jr Korner мини хрустящие рисовые карамельные 30г,"33,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433304/
1919491,Хлебцы DiDi амарантовые без глютена 100г,"67,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/1919491/
3433299,Хлебцы DrKorner кукурузно-рисовые с чиа и льном без глютена 100г,"91,50 ₽",Санкт-Петербург и Ленинградская область,80 ₽,https://www.detmir.ru/product/index/id/3433299/
3286062,Батончик Pikki фруктово-ореховый семечки-клюква 35г,"79,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286062/
3277083,Снеки Зеленика сушеная слива 20г,"160,90 ₽",Санкт-Петербург и Ленинградская область,"119,90 ₽",https://www.detmir.ru/product/index/id/3277083/
3286044,Семена Семушка кунжута 150г,"89,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286044/
3444374,Завтрак сухой Диа-Веста Класс с ягодой черники 30г,"19,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3444374/
3286054,Сухофрукт Семушка ананасы сушеные 80г,247 ₽,Санкт-Петербург и Ленинградская область,"194,90 ₽",https://www.detmir.ru/product/index/id/3286054/
3286046,Орехи Семушка грецкий 200г,419 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286046/
3277156,Чипсы NEWTON апельсиновые 25г,"147,90 ₽",Санкт-Петербург и Ленинградская область,"117,90 ₽",https://www.detmir.ru/product/index/id/3277156/
3531421,Маффин Bionova протеиновый шоколадный с кусочками шоколада 40г,"74,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3531421/
3284509,Батончик Take a Slim Bite фруктово-ягодный апельсин 30г,"67,50 ₽",Санкт-Петербург и Ленинградская область,45 ₽,https://www.detmir.ru/product/index/id/3284509/
3277087,Снеки Зеленика сушеный персик 20г,205 ₽,Санкт-Петербург и Ленинградская область,"153,90 ₽",https://www.detmir.ru/product/index/id/3277087/
3286064,Батончик Pikki фруктово-ореховый клюква-миндаль 35г,"89,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286064/
3286049,Сухофрукт Семушка слива черная сушеная 130г,"172,30 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286049/
3286052,Лаваш Семушка фруктовый из сливы 80г,"102,90 ₽",Санкт-Петербург и Ленинградская область,"89,90 ₽",https://www.detmir.ru/product/index/id/3286052/
3486243,Снеки Зеленика сушеный батат 30г,"101,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3486243/
3277085,Снеки Зеленика сушеная дыня 20г,"197,50 ₽",Санкт-Петербург и Ленинградская область,"147,90 ₽",https://www.detmir.ru/product/index/id/3277085/
3310369,Крекер Лакомства для здоровья Мульти про 220г,"168,70 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3310369/
3286051,Лаваш Семушка фруктовый клюквенный 80г,"102,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286051/
3498113,Пастила Friends яблоко-малина 5*27г,215 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3498113/
3405835,Снеки Зеленика Микс сет 280г,1 299 ₽,Санкт-Петербург и Ленинградская область,1 129 ₽,https://www.detmir.ru/product/index/id/3405835/
3286037,Орехи Семушка миндаль сушеный 40г,"109,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286037/
3422197,Батончик Bionova №8 шоколад-орех 35г,"77,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3422197/
3335281,Хлебцы ПП ржано-пшеничные с томатом и базиликом 100г,"73,50 ₽",Санкт-Петербург и Ленинградская область,"50,90 ₽",https://www.detmir.ru/product/index/id/3335281/
3604586,Хлебцы Ого! кукурузные 75г,"27,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3604586/
3286036,Орехи Семушка кешью сушеный 40г,"108,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286036/
3276024,Снек Marc&Фиса Фрустики абрикос-тыква 15г с 1года,"32,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3276024/
3276025,Снек Marc&Фиса Фрустики банан-петрушка 15г с 1года,"32,90 ₽",Санкт-Петербург и Ленинградская область,"15,90 ₽",https://www.detmir.ru/product/index/id/3276025/
3277086,Снеки Зеленика сушеная вишня 25 г,"195,50 ₽",Санкт-Петербург и Ленинградская область,"146,90 ₽",https://www.detmir.ru/product/index/id/3277086/
3889786,Гематоген Народный с витамином С 40г,"18,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3889786/
3433308,Чипсы DrKorner цельнозерновые кукурузно-рисовые с паприкой и чили 50г,"48,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433308/
3296381,Снеки LittleAngel Angelina органические кукурузные с морковью и яблоком 30г,"173,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3296381/
3276026,Снек Marc&Фиса Фрустики груша-морковь 15г с 1года,"32,90 ₽",Санкт-Петербург и Ленинградская область,"15,90 ₽",https://www.detmir.ru/product/index/id/3276026/
3426687,Батончик-мюсли Actifruit злаковый Карамель 24г,"25,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3426687/
3794838,Батончик BE-KIND орехи-мед-морская соль 30г,"119,90 ₽",Санкт-Петербург и Ленинградская область,"107,90 ₽",https://www.detmir.ru/product/index/id/3794838/
3296416,Снеки Biosaurus органические кукурузные со вкусом сыра 15г,"85,30 ₽",Санкт-Петербург и Ленинградская область,"59,90 ₽",https://www.detmir.ru/product/index/id/3296416/
3294944,Батончик Рототайка на фруктозе клубника 27г,"26,90 ₽",Санкт-Петербург и Ленинградская область,"22,90 ₽",https://www.detmir.ru/product/index/id/3294944/
3286845,Слайс Take a Bite из зеленой гречки с томатами и розмарином 100г,"179,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286845/
3322301,Батончик Дары Памира Шелковица с Памира шелковица-миндаль 20г,"55,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3322301/
3444360,Батончик Диа-Веста Бон Здоровье от Природы с апельсином 30г,"26,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3444360/
1919761,Подушечки Sponge Bob амарантовые с шоколадной начинкой 220г,"178,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/1919761/
3444367,Батончик-мюсли Диа-Веста Vogue яблоко 32г,"26,50 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3444367/
3322321,Чипсы Дары Памира Boncocos кокосовые 250г,313 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3322321/
3286034,Орехи Семушка смесь орехов с клюквой 50г,"108,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286034/
3728584,Снек Bob Snail Фруктово-ягодный яблочно-вишневый в темном бельгийском шоколаде без добавленного сахара 60г,"190,90 ₽",Санкт-Петербург и Ленинградская область,"165,90 ₽",https://www.detmir.ru/product/index/id/3728584/
3286857,Снек Take a Bite паффы мультизлаковые вяленый томат-чили 30г,"77,30 ₽",Санкт-Петербург и Ленинградская область,"65,90 ₽",https://www.detmir.ru/product/index/id/3286857/
3649410,Клубника Vitazine сублимированная целые ягоды 20г,305 ₽,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3649410/
3464051,Чипсы Яблоков грушевые 25г,"154,30 ₽",Санкт-Петербург и Ленинградская область,"76,90 ₽",https://www.detmir.ru/product/index/id/3464051/
1919461,Хлебцы DiDi амарантовые с топинамбуром и луком без глютена 100г,"67,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/1919461/
3286817,Батончик Take a Bite Иммунитет орехово-фруктовый клюква-тыквенные семечки 45г,"113,30 ₽",Санкт-Петербург и Ленинградская область,"79,90 ₽",https://www.detmir.ru/product/index/id/3286817/
3480616,Ядра Nutvill арахиса сырые 200г,"140,90 ₽",Санкт-Петербург и Ленинградская область,"122,90 ₽",https://www.detmir.ru/product/index/id/3480616/
3426688,Батончик-мюсли Actifruit злаковый Клубника 24г,"25,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3426688/
3728585,Снек Bob Snail Фруктово-ягодный яблочно-клубничный в молочном бельгийском шоколаде без добавленного сахара 60г,"190,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3728585/
3277161,Чипсы NEWTON грушевые 25г,"157,90 ₽",Санкт-Петербург и Ленинградская область,"125,90 ₽",https://www.detmir.ru/product/index/id/3277161/
3286065,Батончик Pikki мюсли яблоко-клюква 50г,"97,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286065/
3491236,Снек кукурузный Honest Fields пицца 30г,"153,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3491236/
3286039,Орехи Семушка пекан очищенный 40г,"143,10 ₽",Санкт-Петербург и Ленинградская область,"123,90 ₽",https://www.detmir.ru/product/index/id/3286039/
3335274,Батончик ПП ореховый фисташка 40г,"101,70 ₽",Санкт-Петербург и Ленинградская область,"75,90 ₽",https://www.detmir.ru/product/index/id/3335274/
3649385,Чипсы MOjNO картофель-грибы в шиитаке-лук со сметаной 75г,"149,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3649385/
3418932,Козинак ПП арахисовый 40г,"54,90 ₽",Санкт-Петербург и Ленинградская область,"40,90 ₽",https://www.detmir.ru/product/index/id/3418932/
3277074,Снеки Зеленика сушеная тыква 50г,"172,90 ₽",Санкт-Петербург и Ленинградская область,"129,90 ₽",https://www.detmir.ru/product/index/id/3277074/
3550046,Крекеры TRAWA от Get Health гречишные 160г,471 ₽,Санкт-Петербург и Ленинградская область,409 ₽,https://www.detmir.ru/product/index/id/3550046/
3286820,Батончик Take a Bite Тонус орехово-фруктовый кумкват-лимон 45г,"113,30 ₽",Санкт-Петербург и Ленинградская область,"79,90 ₽",https://www.detmir.ru/product/index/id/3286820/
3604599,Сушки Ого! мини на фруктозе 175г,"47,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3604599/
1919641,Батончики Умные сладости с кокосовой начинкой в глазури 20г,"27,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/1919641/
3433307,Чипсы DrKorner цельнозерновые кукурузно-рисовые с горошком фасолью и киноа 50г,"48,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3433307/
3444369,Батончик Диа-Веста Зарядись в шоколаде 50г,"37,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3444369/
3296388,Снеки Biosaurus органические кукурузные с морской солью 50г,"184,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3296388/
3286080,Батончик Леовит Худеем за неделю мюсли с черникой и лютеином 30г,"27,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3286080/
3604598,Сухарики Ого! с изюмом 250г,"66,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3604598/
3430055,Попкорн ПроПорция клубничный с натуральной клубникой 40г,"85,90 ₽",Санкт-Петербург и Ленинградская область,"74,90 ₽",https://www.detmir.ru/product/index/id/3430055/
3506113,Чипсы Сибуки морская капуста-терияки 5г,"62,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3506113/
3604582,Хлебцы Ого! столовые 75г,"22,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3604582/
3728580,Снек Bob Snail Фруктовый манговый в молочном бельгийском шоколаде без добавленного сахара 30г,"98,90 ₽",Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3728580/
